ì˙ït,éûçè,ãCâ∑(Åé),ïóå¸(ìx:0Å`359),ïóë¨(m/s),ç~êÖó (mm),êœê·ê[(cm),ëOÇPéûä‘ç~ê·ó (cm)
2019-3-19,9:40,7.2,266,0.3,0,41,Å~
2019-3-19,9:50,7.9,300,0.4,0,41,Å~
2019-3-19,10:00,8.2,253,0.3,0,41,0
2019-3-19,10:10,8.3,263,0.3,0,41,Å~
2019-3-19,10:20,8.1,250,0.3,0,41,Å~
2019-3-19,10:30,8.3,270,0.3,0,41,Å~
2019-3-19,10:40,8.6,275,0.3,0,41,Å~
2019-3-19,10:50,8.5,260,0.4,0,41,Å~
2019-3-19,11:00,8.8,251,0.4,0,41,0
2019-3-19,11:10,9.1,245,0.3,0,41,Å~
2019-3-19,11:20,9.3,292,0.3,0,41,Å~
2019-3-19,11:30,9.1,301,0.4,0,41,Å~
2019-3-19,11:40,9.6,274,0.3,0,41,Å~
2019-3-19,11:50,9.8,299,0.4,0,41,Å~
2019-3-19,12:00,9.7,302,0.4,0,41,0
2019-3-19,12:10,10,279,0.4,0,41,Å~
2019-3-19,12:20,10.4,306,0.4,0,41,Å~
2019-3-19,12:30,10.4,311,0.4,0,41,Å~
2019-3-19,12:40,10.4,349,0.3,0,41,Å~
2019-3-19,12:50,10.7,345,0.2,0,41,Å~
2019-3-19,13:00,11,353,0.3,0,41,0
2019-3-19,13:10,11,327,0.3,0,40,Å~
2019-3-19,13:20,11.4,309,0.3,0,40,Å~
2019-3-19,13:30,11.2,328,0.4,0,40,Å~
2019-3-19,13:40,11.6,273,0.4,0,40,Å~
2019-3-19,13:50,11.8,277,0.3,0,40,Å~
2019-3-19,14:00,12.1,331,0.3,0,40,0
2019-3-19,14:10,12.2,281,0.2,0,40,Å~
2019-3-19,14:20,12.4,236,0.7,0,39,Å~
2019-3-19,14:30,12.2,238,0.4,0,39,Å~
2019-3-19,14:40,13.1,237,0.9,0,39,Å~
2019-3-19,14:50,12.8,235,1.3,0,39,Å~
2019-3-19,15:00,12.6,239,0.9,0,39,0
2019-3-19,15:10,12.4,235,2.1,0,39,Å~
2019-3-19,15:20,12.2,241,1.6,0,39,Å~
2019-3-19,15:30,11.9,238,2.3,0,39,Å~
2019-3-19,15:40,11.8,236,1.7,0,39,Å~
2019-3-19,15:50,12,241,0.9,0,39,Å~
2019-3-19,16:00,11.9,235,1.4,0,39,0
2019-3-19,16:10,12,238,0.8,0,39,Å~
2019-3-19,16:20,11.7,236,1.1,0,38,Å~
2019-3-19,16:30,11.4,234,1.4,0,38,Å~
2019-3-19,16:40,11.3,237,0.8,0,38,Å~
2019-3-19,16:50,11.3,244,0.5,0,38,Å~
2019-3-19,17:00,11,238,0.6,0,38,0
2019-3-19,17:10,10.8,242,0.6,0,38,Å~
2019-3-19,17:20,10.5,237,0.4,0,38,Å~
2019-3-19,17:30,9.9,270,0.2,0,38,Å~
2019-3-19,17:40,8.8,351,0.3,0,38,Å~
2019-3-19,17:50,8.1,324,0.3,0,38,Å~
2019-3-19,18:00,7.4,295,0.3,0,38,0
2019-3-19,18:10,7,286,0.3,0,38,Å~
2019-3-19,18:20,6.6,302,0.4,0,38,Å~
2019-3-19,18:30,6.1,355,0.6,0,38,Å~
2019-3-19,18:40,6.1,330,0.4,0,38,Å~
2019-3-19,18:50,5.9,338,0.5,0,38,Å~
2019-3-19,19:00,5.9,292,0.3,0,38,0
2019-3-19,19:10,5.6,340,0.3,0,38,Å~
2019-3-19,19:20,5.6,354,0.4,0,38,Å~
2019-3-19,19:30,5.6,4,0.3,0,38,Å~
2019-3-19,19:40,5.6,329,0.3,0,38,Å~
2019-3-19,19:50,5.3,309,0.4,0,38,Å~
2019-3-19,20:00,5,302,0.3,0,38,0
2019-3-19,20:10,4.7,314,0.3,0,38,Å~
2019-3-19,20:20,4.9,312,0.3,0,38,Å~
2019-3-19,20:30,5.1,308,0.4,0,38,Å~
2019-3-19,20:40,5.1,287,0.3,0,38,Å~
2019-3-19,20:50,5.2,312,0.3,0,38,Å~
2019-3-19,21:00,5,349,0.4,0,38,0
2019-3-19,21:10,4.8,353,0.4,0,38,Å~
2019-3-19,21:20,4.1,258,0.3,0,38,Å~
2019-3-19,21:30,3.8,281,0.2,0,38,Å~
2019-3-19,21:40,3.8,270,0.2,0,38,Å~
2019-3-19,21:50,3.2,242,0.5,0,38,Å~
2019-3-19,22:00,3,249,0.2,0,38,0
2019-3-19,22:10,2.8,242,0.4,0,38,Å~
2019-3-19,22:20,2.7,237,0.4,0,38,Å~
2019-3-19,22:30,2.6,280,0.1,0,38,Å~
2019-3-19,22:40,2.8,295,0.2,0,38,Å~
2019-3-19,22:50,2.8,234,0.5,0,38,Å~
2019-3-19,23:00,2.7,261,0.3,0,38,0
2019-3-19,23:10,2.6,281,0.2,0,38,Å~
2019-3-19,23:20,2.3,295,0.2,0,38,Å~
2019-3-19,23:30,2.2,237,0.6,0,38,Å~
2019-3-19,23:40,2.2,231,0.8,0,38,Å~
2019-3-19,23:50,2.2,246,0.3,0,38,Å~
2019-3-20,0:00,2.2,234,0.8,0,38,0
2019-3-20,0:10,2,279,0.1,0,38,Å~
2019-3-20,0:20,3.1,314,0.3,0,38,Å~
2019-3-20,0:30,3.2,330,0.3,0,38,Å~
2019-3-20,0:40,3.5,334,0.4,0,38,Å~
2019-3-20,0:50,2.2,252,0.4,0,38,Å~
2019-3-20,1:00,3.3,326,0.2,0,38,0
2019-3-20,1:10,3.5,295,0.3,0,38,Å~
2019-3-20,1:20,3.3,298,0.3,0,38,Å~
2019-3-20,1:30,3.3,294,0.3,0,38,Å~
2019-3-20,1:40,3.3,295,0.3,0,38,Å~
2019-3-20,1:50,3.3,326,0.4,0,38,Å~
2019-3-20,2:00,3.3,357,0.5,0,38,0
2019-3-20,2:10,3.4,4,0.6,0,38,Å~
2019-3-20,2:20,3.6,2,0.6,0,38,Å~
2019-3-20,2:30,4,357,0.5,0,38,Å~
2019-3-20,2:40,4,356,0.6,0,38,Å~
2019-3-20,2:50,4.2,357,0.6,0,38,Å~
2019-3-20,3:00,4.3,10,0.6,0,38,0
2019-3-20,3:10,4.4,8,0.6,0,38,Å~
2019-3-20,3:20,4.5,11,0.5,0,38,Å~
2019-3-20,3:30,4.6,5,0.7,0,38,Å~
2019-3-20,3:40,4.6,11,0.5,0,38,Å~
2019-3-20,3:50,4.6,2,0.5,0,38,Å~
2019-3-20,4:00,4.7,12,0.7,0,38,0
2019-3-20,4:10,4.5,6,0.6,0,38,Å~
2019-3-20,4:20,4.4,8,0.8,0,38,Å~
2019-3-20,4:30,4.1,4,0.7,0,38,Å~
2019-3-20,4:40,3.5,17,0.8,0,38,Å~
2019-3-20,4:50,3.5,10,0.7,0,38,Å~
2019-3-20,5:00,3.6,4,0.7,0,38,0
2019-3-20,5:10,3.6,13,0.7,0,38,Å~
2019-3-20,5:20,3.5,12,0.6,0,38,Å~
2019-3-20,5:30,3.4,1,0.7,0,38,Å~
2019-3-20,5:40,3.4,355,0.7,0,38,Å~
2019-3-20,5:50,3.4,340,0.6,0,38,Å~
2019-3-20,6:00,3.5,0,0.8,0,38,0
2019-3-20,6:10,3.5,12,0.9,0,37,Å~
2019-3-20,6:20,3.3,16,1,0,37,Å~
2019-3-20,6:30,3.3,4,0.8,0,37,Å~
2019-3-20,6:40,3.3,8,0.8,0,37,Å~
2019-3-20,6:50,3.3,7,0.8,0,37,Å~
2019-3-20,7:00,3.3,359,0.8,0,37,0
2019-3-20,7:10,3.4,12,1,0,37,Å~
2019-3-20,7:20,3.5,9,1.1,0,37,Å~
2019-3-20,7:30,3.5,8,0.9,0,37,Å~
2019-3-20,7:40,3.6,4,0.8,0,37,Å~
2019-3-20,7:50,3.8,11,0.9,0,37,Å~
2019-3-20,8:00,3.8,352,0.8,0,37,0
2019-3-20,8:10,3.8,347,0.7,0,37,Å~
2019-3-20,8:20,4,321,0.6,0,37,Å~
2019-3-20,8:30,4.3,355,0.9,0,37,Å~
2019-3-20,8:40,4.4,352,1,0,37,Å~
2019-3-20,8:50,4.6,351,0.9,0,37,Å~
2019-3-20,9:00,4.9,3,0.8,0,37,0
2019-3-20,9:10,4.7,354,0.9,0,37,Å~
2019-3-20,9:20,5,340,0.8,0,37,Å~
2019-3-20,9:30,5.1,307,0.7,0,37,Å~
2019-3-20,9:40,5.2,296,0.7,0,36,Å~
2019-3-20,9:50,5.4,303,0.6,0,36,Å~
2019-3-20,10:00,5.5,330,0.7,0,36,0
2019-3-20,10:10,5.4,285,0.5,0,35,Å~
2019-3-20,10:20,5.6,288,0.6,0,35,Å~
2019-3-20,10:30,5.7,282,0.5,0,35,Å~
2019-3-20,10:40,6.1,291,0.5,0,35,Å~
2019-3-20,10:50,5.8,294,0.5,0,35,Å~
2019-3-20,11:00,6.1,320,0.6,0,35,0
2019-3-20,11:10,6,328,0.7,0,35,Å~
2019-3-20,11:20,6,321,0.6,0,35,Å~
2019-3-20,11:30,6.1,325,0.7,0,35,Å~
2019-3-20,11:40,5.8,359,1.1,0,35,Å~
2019-3-20,11:50,5.8,350,1.1,0,35,Å~
2019-3-20,12:00,6,346,0.9,0,35,0
2019-3-20,12:10,5.9,332,0.8,0,35,Å~
2019-3-20,12:20,6,342,0.9,0,35,Å~
2019-3-20,12:30,6,346,0.9,0,35,Å~
2019-3-20,12:40,5.9,333,0.9,0,35,Å~
2019-3-20,12:50,5.7,305,0.7,0,35,Å~
2019-3-20,13:00,5.9,290,0.7,0,34,0
2019-3-20,13:10,6.1,276,0.6,0,34,Å~
2019-3-20,13:20,6.4,281,0.6,0,34,Å~
2019-3-20,13:30,6.1,281,0.8,0,34,Å~
2019-3-20,13:40,6.3,274,0.9,0,34,Å~
2019-3-20,13:50,6.4,285,0.6,0,34,Å~
2019-3-20,14:00,6.7,296,0.7,0,33,0
2019-3-20,14:10,6.9,324,0.6,0,33,Å~
2019-3-20,14:20,6.6,355,1.1,0,33,Å~
2019-3-20,14:30,6.6,5,1.2,0,33,Å~
2019-3-20,14:40,6.7,7,0.9,0,33,Å~
2019-3-20,14:50,6.6,0,1.1,0,33,Å~
2019-3-20,15:00,6.6,10,1.1,0,33,0
2019-3-20,15:10,6.5,2,1.2,0,33,Å~
2019-3-20,15:20,6.4,4,1.1,0,33,Å~
2019-3-20,15:30,6.5,4,1,0,33,Å~
2019-3-20,15:40,6.5,357,0.8,0,33,Å~
2019-3-20,15:50,6.3,15,1.1,0,33,Å~
2019-3-20,16:00,6.2,3,0.8,0,33,0
2019-3-20,16:10,5.9,340,0.7,0,33,Å~
2019-3-20,16:20,5.8,1,1,0,32,Å~
2019-3-20,16:30,5.6,0,0.8,0,32,Å~
2019-3-20,16:40,5.6,3,0.8,0,32,Å~
2019-3-20,16:50,5.6,348,0.5,0,32,Å~
2019-3-20,17:00,5.6,304,0.3,0,32,0
2019-3-20,17:10,5.5,293,0.4,0,32,Å~
2019-3-20,17:20,5.5,307,0.4,0,32,Å~
2019-3-20,17:30,5.5,302,0.4,0,32,Å~
2019-3-20,17:40,5.5,316,0.5,0,32,Å~
2019-3-20,17:50,5.4,343,0.6,0,32,Å~
2019-3-20,18:00,5.4,348,0.6,0,32,0
2019-3-20,18:10,5.5,342,0.4,0,32,Å~
2019-3-20,18:20,5.4,348,0.6,0,32,Å~
2019-3-20,18:30,5.4,5,1,0,32,Å~
2019-3-20,18:40,5.5,318,0.6,0,32,Å~
2019-3-20,18:50,5.7,306,0.4,0,32,Å~
2019-3-20,19:00,5.7,286,0.4,0,32,0
2019-3-20,19:10,5.6,288,0.5,0,32,Å~
2019-3-20,19:20,5.6,292,0.5,0,32,Å~
2019-3-20,19:30,5.5,340,0.5,0,32,Å~
2019-3-20,19:40,5.3,12,0.7,0,32,Å~
2019-3-20,19:50,5.3,16,0.7,0,32,Å~
2019-3-20,20:00,5.2,9,0.6,0,32,0
2019-3-20,20:10,5.2,4,0.7,0,32,Å~
2019-3-20,20:20,5.1,357,0.7,0,32,Å~
2019-3-20,20:30,5.3,16,0.8,0,32,Å~
2019-3-20,20:40,5.4,7,0.7,0,32,Å~
2019-3-20,20:50,5.5,4,0.6,0,32,Å~
2019-3-20,21:00,5.3,5,0.7,0,32,0
2019-3-20,21:10,5.4,13,0.6,0,32,Å~
2019-3-20,21:20,5.4,4,0.5,0,32,Å~
2019-3-20,21:30,5.1,347,0.3,0,32,Å~
2019-3-20,21:40,5.4,308,0.2,0,32,Å~
2019-3-20,21:50,4.8,295,0.2,0,32,Å~
2019-3-20,22:00,4.9,338,0.2,0,32,0
2019-3-20,22:10,4.8,354,0.3,0,32,Å~
2019-3-20,22:20,4.3,7,0.3,0,32,Å~
2019-3-20,22:30,4.2,352,0.3,0,32,Å~
2019-3-20,22:40,4.1,331,0.1,0,32,Å~
2019-3-20,22:50,3.8,329,0.2,0,32,Å~
2019-3-20,23:00,3.8,353,0.2,0,32,0
2019-3-20,23:10,3.7,275,0.1,0,32,Å~
2019-3-20,23:20,3.4,267,0.2,0,32,Å~
2019-3-20,23:30,3.1,240,0.5,0,32,Å~
2019-3-20,23:40,3.5,10,0.3,0,32,Å~
2019-3-20,23:50,3.5,37,0.5,0,32,Å~
2019-3-21,0:00,3.8,0,0,0,32,0
2019-3-21,0:10,2.9,244,0.6,0,32,Å~
2019-3-21,0:20,2.3,244,0.7,0,32,Å~
2019-3-21,0:30,2.5,5,0.1,0,32,Å~
2019-3-21,0:40,2.8,347,0.2,0,32,Å~
2019-3-21,0:50,3.4,347,0.4,0,32,Å~
2019-3-21,1:00,3.3,350,0.2,0,32,0
2019-3-21,1:10,3.3,245,0.5,0,32,Å~
2019-3-21,1:20,3,16,0.2,0,32,Å~
2019-3-21,1:30,3,329,0.2,0,32,Å~
2019-3-21,1:40,2.8,341,0.2,0,32,Å~
2019-3-21,1:50,3.1,335,0.2,0,32,Å~
2019-3-21,2:00,3.3,7,0.4,0,32,0
2019-3-21,2:10,3.1,25,0.3,0,32,Å~
2019-3-21,2:20,2.9,319,0.1,0,32,Å~
2019-3-21,2:30,2.4,241,0.6,0,32,Å~
2019-3-21,2:40,1.9,240,0.7,0,32,Å~
2019-3-21,2:50,2,234,0.6,0,32,Å~
2019-3-21,3:00,2.1,328,0.1,0,32,0
2019-3-21,3:10,3.3,2,0.5,0,32,Å~
2019-3-21,3:20,3.5,322,0.4,0,32,Å~
2019-3-21,3:30,3.5,359,0.4,0,32,Å~
2019-3-21,3:40,3.5,326,0.4,0,32,Å~
2019-3-21,3:50,3.6,303,0.4,0,32,Å~
2019-3-21,4:00,3.6,324,0.5,0,32,0
2019-3-21,4:10,3.6,293,0.4,0,32,Å~
2019-3-21,4:20,3.6,7,0.5,0,32,Å~
2019-3-21,4:30,4,336,0.4,0,32,Å~
2019-3-21,4:40,4.2,317,0.5,0,32,Å~
2019-3-21,4:50,4.1,303,0.4,0,32,Å~
2019-3-21,5:00,4,286,0.4,0,32,0
2019-3-21,5:10,4,310,0.4,0,31,Å~
2019-3-21,5:20,3.9,288,0.4,0,31,Å~
2019-3-21,5:30,3.8,292,0.4,0,31,Å~
2019-3-21,5:40,3.7,290,0.3,0,31,Å~
2019-3-21,5:50,3.8,279,0.4,0,31,Å~
2019-3-21,6:00,3.7,290,0.4,0,31,0
2019-3-21,6:10,4.2,315,0.4,0,30,Å~
2019-3-21,6:20,4.2,351,0.5,0,30,Å~
2019-3-21,6:30,4.3,307,0.4,0,30,Å~
2019-3-21,6:40,4,295,0.5,0,30,Å~
2019-3-21,6:50,3.8,308,0.6,0,30,Å~
2019-3-21,7:00,3.8,319,0.5,0,30,0
2019-3-21,7:10,4.1,322,0.6,0,30,Å~
2019-3-21,7:20,4.5,291,0.5,0,30,Å~
2019-3-21,7:30,4.7,340,0.5,0,30,Å~
2019-3-21,7:40,4.5,0,0.7,0,30,Å~
2019-3-21,7:50,4.6,3,0.8,0,30,Å~
2019-3-21,8:00,4.8,13,0.7,0,30,0
2019-3-21,8:10,5,355,0.7,0,30,Å~
2019-3-21,8:20,5.2,322,0.5,0,30,Å~
2019-3-21,8:30,5.4,295,0.5,0,30,Å~
2019-3-21,8:40,5.9,298,0.4,0,30,Å~
2019-3-21,8:50,6.3,343,0.4,0,30,Å~
2019-3-21,9:00,6.9,299,0.4,0,30,0
2019-3-21,9:10,7.2,291,0.4,0,30,Å~
2019-3-21,9:20,7.5,344,0.6,0,30,Å~
2019-3-21,9:30,7.7,330,0.5,0,30,Å~
2019-3-21,9:40,8,320,0.4,0,30,Å~
2019-3-21,9:50,8.5,342,0.5,0,30,Å~
2019-3-21,10:00,8.9,1,0.4,0,30,0
2019-3-21,10:10,9.2,7,0.5,0,30,Å~
2019-3-21,10:20,9.1,14,0.6,0,30,Å~
2019-3-21,10:30,9,351,0.5,0,30,Å~
2019-3-21,10:40,9.1,12,0.7,0,30,Å~
2019-3-21,10:50,9.4,13,0.5,0,30,Å~
2019-3-21,11:00,9.8,0,0.4,0,30,0
2019-3-21,11:10,10,18,0.8,0,30,Å~
2019-3-21,11:20,10.1,18,0.6,0,30,Å~
2019-3-21,11:30,10.1,10,0.6,0,29,Å~
2019-3-21,11:40,10,13,0.8,0,29,Å~
2019-3-21,11:50,9.9,349,0.5,0,29,Å~
2019-3-21,12:00,10.1,21,0.7,0,29,0
2019-3-21,12:10,9.8,7,0.6,0,29,Å~
2019-3-21,12:20,9.8,356,0.5,0,29,Å~
2019-3-21,12:30,10.1,10,0.4,0,29,Å~
2019-3-21,12:40,10.3,6,0.4,0,29,Å~
2019-3-21,12:50,10.4,352,0.4,0,29,Å~
2019-3-21,13:00,10.4,13,0.5,0,29,0
2019-3-21,13:10,10.8,19,0.5,0,29,Å~
2019-3-21,13:20,10.9,11,0.5,0,29,Å~
2019-3-21,13:30,11,18,0.7,0,28,Å~
2019-3-21,13:40,11,16,0.7,0,28,Å~
2019-3-21,13:50,10.7,7,0.4,0,28,Å~
2019-3-21,14:00,10.2,10,0.4,0,28,0
2019-3-21,14:10,9.8,351,0.3,0,28,Å~
2019-3-21,14:20,9.9,357,0.3,0,28,Å~
2019-3-21,14:30,10.2,11,0.5,0,28,Å~
2019-3-21,14:40,9.9,10,0.7,0,28,Å~
2019-3-21,14:50,9.8,3,0.5,0,28,Å~
2019-3-21,15:00,9.1,7,0.7,0,28,0
2019-3-21,15:10,8.4,8,0.6,0,27,Å~
2019-3-21,15:20,7.5,7,0.7,0,27,Å~
2019-3-21,15:30,7.1,6,0.8,0,27,Å~
2019-3-21,15:40,6.7,15,0.9,0,27,Å~
2019-3-21,15:50,6.5,10,1,0,27,Å~
2019-3-21,16:00,6.3,4,0.6,0,27,0
2019-3-21,16:10,6,7,0.7,0,27,Å~
2019-3-21,16:20,6.1,10,0.6,0,27,Å~
2019-3-21,16:30,5.9,8,0.4,0,27,Å~
2019-3-21,16:40,5.8,6,0.6,0,27,Å~
2019-3-21,16:50,5.5,0,0.5,0,27,Å~
2019-3-21,17:00,5.2,5,0.5,0,27,0
2019-3-21,17:10,5.1,8,0.5,0,26,Å~
2019-3-21,17:20,4.9,357,0.4,0,26,Å~
2019-3-21,17:30,5,15,0.6,0,26,Å~
2019-3-21,17:40,4.8,1,0.6,0.5,26,Å~
2019-3-21,17:50,4.8,344,0.4,0,26,Å~
2019-3-21,18:00,4.8,303,0.3,0.5,26,0
2019-3-21,18:10,4.6,294,0.3,0.5,26,Å~
2019-3-21,18:20,4.4,292,0.3,0,26,Å~
2019-3-21,18:30,4.2,280,0.2,0.5,26,Å~
2019-3-21,18:40,3.5,268,0.3,0,26,Å~
2019-3-21,18:50,3.1,273,0.2,0,26,Å~
2019-3-21,19:00,3.4,291,0.3,0.5,26,0
2019-3-21,19:10,3.9,332,0.4,0,26,Å~
2019-3-21,19:20,3.9,327,0.3,0,26,Å~
2019-3-21,19:30,3.9,341,0.5,0,26,Å~
2019-3-21,19:40,3.7,6,0.4,0.5,26,Å~
2019-3-21,19:50,3.6,2,0.5,0,26,Å~
2019-3-21,20:00,3.6,7,0.5,0,26,0
2019-3-21,20:10,3.6,0,0.4,0.5,26,Å~
2019-3-21,20:20,3.6,350,0.5,0,26,Å~
2019-3-21,20:30,3.6,358,0.5,0,26,Å~
2019-3-21,20:40,3.5,7,0.6,0.5,26,Å~
2019-3-21,20:50,3.6,351,0.4,0,26,Å~
2019-3-21,21:00,3.7,324,0.3,0,26,0
2019-3-21,21:10,4.3,346,0.4,0,26,Å~
2019-3-21,21:20,4.6,347,0.5,0,26,Å~
2019-3-21,21:30,4.7,334,0.3,0,26,Å~
2019-3-21,21:40,4.8,290,0.3,0,26,Å~
2019-3-21,21:50,4.7,340,0.4,0,26,Å~
2019-3-21,22:00,4.7,355,0.7,0,26,0
2019-3-21,22:10,4.6,350,0.5,0,26,Å~
2019-3-21,22:20,4.5,318,0.4,0,26,Å~
2019-3-21,22:30,4.4,288,0.3,0,26,Å~
2019-3-21,22:40,4.2,252,0.3,0,26,Å~
2019-3-21,22:50,4.2,258,0.2,0,26,Å~
2019-3-21,23:00,4.1,246,0.2,0,26,0
2019-3-21,23:10,3.9,249,0.4,0,26,Å~
2019-3-21,23:20,3.8,247,0.4,0,26,Å~
2019-3-21,23:30,3.7,244,0.4,0,26,Å~
2019-3-21,23:40,3.7,229,0.3,0,26,Å~
2019-3-21,23:50,3.7,242,0.4,0,26,Å~
2019-3-22,0:00,3.8,254,0.3,0,26,0
2019-3-22,0:10,3.7,249,0.2,0,26,Å~
2019-3-22,0:20,3.7,274,0.3,0,26,Å~
2019-3-22,0:30,3.9,297,0.5,0,26,Å~
2019-3-22,0:40,3.9,295,0.3,0,26,Å~
2019-3-22,0:50,4.2,350,0.2,0,26,Å~
2019-3-22,1:00,4.2,251,0.3,0,26,0
2019-3-22,1:10,4.3,298,0.8,0,26,Å~
2019-3-22,1:20,4.3,254,0.6,0,26,Å~
2019-3-22,1:30,4.5,308,0.4,0,26,Å~
2019-3-22,1:40,4.3,20,1.2,0,26,Å~
2019-3-22,1:50,4.3,29,1.3,0,26,Å~
2019-3-22,2:00,4.3,11,0.8,0,26,0
2019-3-22,2:10,4.3,353,1.3,0,26,Å~
2019-3-22,2:20,4.3,321,1.1,0,26,Å~
2019-3-22,2:30,4.3,308,1.3,0,26,Å~
2019-3-22,2:40,4.2,313,1.5,0,25,Å~
2019-3-22,2:50,4.2,314,1.4,0,25,Å~
2019-3-22,3:00,4.1,319,1.4,0,25,0
2019-3-22,3:10,4.1,317,1.1,0,25,Å~
2019-3-22,3:20,3.5,296,1.6,0,25,Å~
2019-3-22,3:30,2.9,297,1.5,0,25,Å~
2019-3-22,3:40,2.9,319,0.9,0,25,Å~
2019-3-22,3:50,2.8,325,1.1,0,25,Å~
2019-3-22,4:00,2.9,325,1,0,25,0
2019-3-22,4:10,2.9,328,1.2,0,25,Å~
2019-3-22,4:20,2.9,333,1.1,0,25,Å~
2019-3-22,4:30,2.9,335,1.5,0,25,Å~
2019-3-22,4:40,2.7,321,1.5,0,25,Å~
2019-3-22,4:50,2.2,328,1.9,0,25,Å~
2019-3-22,5:00,2,290,1.6,0,25,0
2019-3-22,5:10,1.9,306,1.7,0,25,Å~
2019-3-22,5:20,1.7,294,1.8,0,25,Å~
2019-3-22,5:30,1.6,311,1.7,0,25,Å~
2019-3-22,5:40,1.3,334,1.8,0,25,Å~
2019-3-22,5:50,1.1,337,1.7,0,25,Å~
2019-3-22,6:00,0.9,317,1.8,0,25,0
2019-3-22,6:10,0.8,308,1.7,0,25,Å~
2019-3-22,6:20,0.7,303,1.8,0,25,Å~
2019-3-22,6:30,0.6,301,1.9,0,25,Å~
2019-3-22,6:40,0.5,306,1.9,0,25,Å~
2019-3-22,6:50,0.5,316,2.1,0,25,Å~
2019-3-22,7:00,0.4,314,2.2,0,25,0
2019-3-22,7:10,0.4,309,2,0,25,Å~
2019-3-22,7:20,0.4,297,2.1,0,25,Å~
2019-3-22,7:30,0.2,290,2.1,0,25,Å~
2019-3-22,7:40,0.2,284,2,0,25,Å~
2019-3-22,7:50,-0.1,297,2.2,0,25,Å~
2019-3-22,8:00,-0.1,291,2.3,0,25,0
2019-3-22,8:10,-0.2,292,2,0,25,Å~
2019-3-22,8:20,0.1,318,2,0,25,Å~
2019-3-22,8:30,-0.2,283,1.8,0,25,Å~
2019-3-22,8:40,-0.2,281,2.1,0.5,25,Å~
2019-3-22,8:50,-0.3,285,2.1,0,25,Å~
2019-3-22,9:00,-0.3,292,2.1,0,25,0
2019-3-22,9:10,-0.3,285,2.3,0,25,Å~
2019-3-22,9:20,-0.7,293,2.3,0,25,Å~
2019-3-22,9:30,-0.8,287,2.4,0.5,25,Å~
2019-3-22,9:40,-0.6,298,2,0,25,Å~
2019-3-22,9:50,-0.7,303,1.8,0,25,Å~
2019-3-22,10:00,-0.9,292,2.3,0.5,25,0
2019-3-22,10:10,-0.8,303,1.5,0,25,Å~
2019-3-22,10:20,-0.6,290,2.1,0.5,25,Å~
2019-3-22,10:30,-0.5,285,2.1,0,25,Å~
2019-3-22,10:40,-0.1,307,1.8,0,25,Å~
2019-3-22,10:50,-1,292,2,0,26,Å~
2019-3-22,11:00,-0.4,292,2.4,0,25,0
2019-3-22,11:10,-0.4,296,2.6,0,25,Å~
2019-3-22,11:20,-0.3,308,1.9,0.5,25,Å~
2019-3-22,11:30,-0.2,286,2.4,0,25,Å~
2019-3-22,11:40,0.3,274,2.3,0,25,Å~
2019-3-22,11:50,0.7,277,2.9,0,25,Å~
2019-3-22,12:00,0.5,287,2.3,0,24,0
2019-3-22,12:10,0,300,2.2,0,25,Å~
2019-3-22,12:20,0.5,306,2.4,0,24,Å~
2019-3-22,12:30,0.7,279,2.4,0,24,Å~
2019-3-22,12:40,0.6,283,2.5,0,24,Å~
2019-3-22,12:50,0.9,286,2.5,0,24,Å~
2019-3-22,13:00,0.6,280,2.7,0,24,0
2019-3-22,13:10,0.4,309,2.4,0,24,Å~
2019-3-22,13:20,0.8,274,2.6,0,24,Å~
2019-3-22,13:30,0.7,292,2.1,0,24,Å~
2019-3-22,13:40,-0.3,308,2,0,25,Å~
2019-3-22,13:50,-0.6,288,2.1,0,25,Å~
2019-3-22,14:00,-0.8,293,2.2,0,25,1
2019-3-22,14:10,-0.1,298,2,0,25,Å~
2019-3-22,14:20,0.1,292,2.5,0,25,Å~
2019-3-22,14:30,0.3,299,2.5,0,25,Å~
2019-3-22,14:40,0,273,2.2,0,25,Å~
2019-3-22,14:50,-1,284,2.5,0,25,Å~
2019-3-22,15:00,-1,278,2.1,0.5,25,0
2019-3-22,15:10,-0.9,294,1.9,0,25,Å~
2019-3-22,15:20,-0.7,277,2.1,0,25,Å~
2019-3-22,15:30,-0.6,294,2.4,0,25,Å~
2019-3-22,15:40,-0.4,287,2.6,0,25,Å~
2019-3-22,15:50,-0.8,284,2.7,0,25,Å~
2019-3-22,16:00,-1.2,296,2.6,0,25,0
2019-3-22,16:10,-1.2,295,2.1,0,25,Å~
2019-3-22,16:20,-1.1,291,2,0,25,Å~
2019-3-22,16:30,-0.8,307,1.5,0,25,Å~
2019-3-22,16:40,-1.2,300,1.9,0,25,Å~
2019-3-22,16:50,-1,283,2.1,0,25,Å~
2019-3-22,17:00,-1,274,2.5,0,25,0
2019-3-22,17:10,-1.2,281,2.3,0,25,Å~
2019-3-22,17:20,-1.2,281,2.1,0,25,Å~
2019-3-22,17:30,-1.4,299,1.9,0,25,Å~
2019-3-22,17:40,-1.8,311,2.1,0,25,Å~
2019-3-22,17:50,-2.3,312,1.9,0,25,Å~
2019-3-22,18:00,-2,301,1.2,0,25,0
2019-3-22,18:10,-2,303,1.3,0,25,Å~
2019-3-22,18:20,-1.8,301,1.5,0,25,Å~
2019-3-22,18:30,-1.9,294,1.9,0,25,Å~
